"Date","Open","High","Low","Close"
"2006-12-13 00:00:00.000000",116.7,117.64,116.7,117.4
"2006-12-14 00:00:00.000000",117.41,117.86,117.27,117.76
"2006-12-15 00:00:00.000000",117.815,118.295,117.49,118.15
"2006-12-18 00:00:00.000000",118.035,118.26,117.69,118.05
"2006-12-19 00:00:00.000000",118.06,118.27,117.82,118.01
"2006-12-20 00:00:00.000000",118.01,118.49,117.94,118.34
"2006-12-21 00:00:00.000000",118.325,118.48,117.95,118.29
"2006-12-22 00:00:00.000000",118.28,118.99,118.21,118.99
"2006-12-25 00:00:00.000000",118.75,118.95,118.68,118.84
"2006-12-26 00:00:00.000000",118.84,119.2,118.81,119.12
"2006-12-27 00:00:00.000000",119.11,119.13,118.29,118.77
"2006-12-28 00:00:00.000000",118.78,119.01,118.51,118.895
"2006-12-29 00:00:00.000000",118.9,119.14,118.74,118.98
"2007-01-01 00:00:00.000000",119.04,119.08,118.85,118.88
"2007-01-02 00:00:00.000000",118.91,118.92,118.49,118.83
"2007-01-03 00:00:00.000000",118.84,119.66,118.66,119.34
"2007-01-04 00:00:00.000000",119.34,119.49,118.74,118.83
"2007-01-05 00:00:00.000000",118.81,119,117.995,118.69
"2007-01-08 00:00:00.000000",118.58,118.82,118.13,118.69
"2007-01-09 00:00:00.000000",118.7,119.52,118.695,119.3
"2007-01-10 00:00:00.000000",119.3,119.77,119.14,119.51
"2007-01-11 00:00:00.000000",119.53,120.62,119.49,120.3
"2007-01-12 00:00:00.000000",120.325,120.69,120.19,120.3
"2007-01-15 00:00:00.000000",120.26,120.59,120.06,120.42
"2007-01-16 00:00:00.000000",120.44,120.83,120.22,120.79
"2007-01-17 00:00:00.000000",120.79,120.86,120.35,120.62
"2007-01-18 00:00:00.000000",120.615,121.56,120.47,121.26
"2007-01-19 00:00:00.000000",121.27,121.465,121.07,121.21
"2007-01-22 00:00:00.000000",121.32,121.78,121.27,121.62
"2007-01-23 00:00:00.000000",121.62,121.735,121.1,121.68
"2007-01-24 00:00:00.000000",121.66,121.77,120.66,120.88
"2007-01-25 00:00:00.000000",120.88,121.62,120.275,121.62
"2007-01-26 00:00:00.000000",121.59,121.63,121.25,121.41
"2007-01-29 00:00:00.000000",121.49,122.09,121.49,121.73
"2007-01-30 00:00:00.000000",121.7,121.98,121.46,121.68
"2007-01-31 00:00:00.000000",121.67,121.715,120.63,120.74
"2007-02-01 00:00:00.000000",120.76,120.88,120.15,120.8
"2007-02-02 00:00:00.000000",120.81,121.31,120.65,121.13
"2007-02-05 00:00:00.000000",120.995,121.04,120.1,120.19
"2007-02-06 00:00:00.000000",120.18,120.52,119.99,120.05
"2007-02-07 00:00:00.000000",120,120.8,120,120.585
"2007-02-08 00:00:00.000000",120.59,121.42,120.57,121.13
"2007-02-09 00:00:00.000000",121.15,122.55,121.05,121.71
"2007-02-12 00:00:00.000000",121.84,122.04,121.58,121.77
"2007-02-13 00:00:00.000000",121.775,121.775,121.06,121.27
"2007-02-14 00:00:00.000000",121.27,121.35,120.25,120.31
"2007-02-15 00:00:00.000000",120.32,120.36,119.15,119.39
"2007-02-16 00:00:00.000000",119.37,119.54,118.99,119.41
"2007-02-19 00:00:00.000000",119.35,119.71,119.32,119.69
"2007-02-20 00:00:00.000000",119.69,120.335,119.58,120.015
"2007-02-21 00:00:00.000000",120.02,121.16,119.75,120.94
"2007-02-22 00:00:00.000000",120.95,121.62,120.92,121.49
"2007-02-23 00:00:00.000000",121.47,121.62,120.92,121.09
"2007-02-26 00:00:00.000000",120.96,120.99,120.35,120.64
"2007-02-27 00:00:00.000000",120.62,120.635,117.62,118.09
"2007-02-28 00:00:00.000000",118.1,118.79,117.98,118.73
"2007-03-01 00:00:00.000000",118.75,118.85,117.04,117.72
"2007-03-02 00:00:00.000000",117.7,117.805,116.42,117.19
"2007-03-05 00:00:00.000000",116.06,116.23,115.15,115.59
"2007-03-06 00:00:00.000000",115.595,116.88,115.595,116.78
"2007-03-07 00:00:00.000000",116.775,116.81,115.55,115.69
"2007-03-08 00:00:00.000000",115.68,117.45,115.62,117.15
"2007-03-09 00:00:00.000000",117.16,118.33,117.16,118.32
"2007-03-12 00:00:00.000000",118.195,118.48,117.21,117.57
"2007-03-13 00:00:00.000000",117.57,117.74,115.89,116.02
"2007-03-14 00:00:00.000000",116.015,117.41,115.76,117.26
"2007-03-15 00:00:00.000000",117.255,117.76,117.03,117.15
"2007-03-16 00:00:00.000000",117.12,117.22,115.48,116.74
"2007-03-19 00:00:00.000000",116.39,117.74,116.39,117.61
"2007-03-20 00:00:00.000000",117.61,117.965,116.98,117.25
"2007-03-21 00:00:00.000000",117.235,117.94,117.18,117.41
"2007-03-22 00:00:00.000000",117.39,118.29,117.26,118.09
"2007-03-23 00:00:00.000000",118.09,118.23,117.4,118.05
"2007-03-26 00:00:00.000000",118.056,118.411,117.65,118.12
"2007-03-27 00:00:00.000000",118.11,118.37,117.68,117.75
"2007-03-28 00:00:00.000000",117.74,117.98,116.38,116.87
"2007-03-29 00:00:00.000000",116.83,118.09,116.73,117.98
"2007-03-30 00:00:00.000000",117.98,118.38,117.27,117.81
"2007-04-02 00:00:00.000000",117.73,118.02,117.51,117.76
"2007-04-03 00:00:00.000000",117.76,118.97,117.72,118.87
"2007-04-04 00:00:00.000000",118.861,119.07,118.56,118.77
"2007-04-05 00:00:00.000000",118.77,118.96,118.48,118.692
"2007-04-06 00:00:00.000000",118.68,119.38,118.66,119.07
"2007-04-09 00:00:00.000000",119.329,119.38,119.18,119.22
"2007-04-10 00:00:00.000000",119.22,119.3,118.785,119.12
"2007-04-11 00:00:00.000000",119.137,119.49,118.88,119.29
"2007-04-12 00:00:00.000000",119.3,119.47,118.818,119
"2007-04-13 00:00:00.000000",119.01,119.443,118.21,119.23
"2007-04-16 00:00:00.000000",119.5,119.86,119.01,119.76
"2007-04-17 00:00:00.000000",119.79,119.81,118.81,118.95
"2007-04-18 00:00:00.000000",118.98,119,118.13,118.45
"2007-04-19 00:00:00.000000",118.45,118.54,117.66,118.25
"2007-04-20 00:00:00.000000",118.26,118.944,118.25,118.66
"2007-04-23 00:00:00.000000",118.76,118.98,118.24,118.57
"2007-04-24 00:00:00.000000",118.57,118.911,118.24,118.48
"2007-04-25 00:00:00.000000",118.48,118.827,118.29,118.68
"2007-04-26 00:00:00.000000",118.66,119.63,118.52,119.53
"2007-04-27 00:00:00.000000",119.54,119.74,118.969,119.48
"2007-04-30 00:00:00.000000",119.35,119.73,119.29,119.36
"2007-05-01 00:00:00.000000",119.36,119.875,119.103,119.8
"2007-05-02 00:00:00.000000",119.78,120.24,119.66,120.16
"2007-05-03 00:00:00.000000",120.17,120.44,119.97,120.36
"2007-05-04 00:00:00.000000",120.37,120.43,119.93,120.27
"2007-05-07 00:00:00.000000",120.025,120.125,119.78,120.05
"2007-05-08 00:00:00.000000",120.05,120.13,119.53,119.99
"2007-05-09 00:00:00.000000",119.98,120.121,119.64,120.11
"2007-05-10 00:00:00.000000",120.13,120.51,119.71,119.84
"2007-05-11 00:00:00.000000",119.85,120.26,119.53,120.19
"2007-05-14 00:00:00.000000",120.16,120.44,120.04,120.32
"2007-05-15 00:00:00.000000",120.34,120.56,120.12,120.22
"2007-05-16 00:00:00.000000",120.235,120.83,120.16,120.72
"2007-05-17 00:00:00.000000",120.74,121.34,120.67,121.291
"2007-05-18 00:00:00.000000",121.29,121.37,120.74,121.06
"2007-05-21 00:00:00.000000",121.11,121.614,121.09,121.47
"2007-05-22 00:00:00.000000",121.48,121.615,121.22,121.64
"2007-05-23 00:00:00.000000",121.63,121.85,121.345,121.52
"2007-05-24 00:00:00.000000",121.53,121.665,121.26,121.358
"2007-05-25 00:00:00.000000",121.355,121.85,120.88,121.76
"2007-05-28 00:00:00.000000",121.76,121.805,121.61,121.7
"2007-05-29 00:00:00.000000",121.71,121.8,121.18,121.59
"2007-05-30 00:00:00.000000",121.6,121.76,121.33,121.59
"2007-05-31 00:00:00.000000",121.6,121.96,121.45,121.75
"2007-06-01 00:00:00.000000",121.755,122.15,121.67,122.13
"2007-06-04 00:00:00.000000",122.05,122.09,121.55,121.72
"2007-06-05 00:00:00.000000",121.73,121.91,121.12,121.34
"2007-06-06 00:00:00.000000",121.347,121.48,120.89,121.01
"2007-06-07 00:00:00.000000",121.01,121.52,120.78,120.88
"2007-06-08 00:00:00.000000",120.87,121.82,120.78,121.71
"2007-06-11 00:00:00.000000",121.67,121.83,121.51,121.76
"2007-06-12 00:00:00.000000",121.74,121.84,121.59,121.62
"2007-06-13 00:00:00.000000",121.62,122.75,121.49,122.57
"2007-06-14 00:00:00.000000",122.58,123.1,122.53,122.955
"2007-06-15 00:00:00.000000",122.952,123.655,122.91,123.4
"2007-06-18 00:00:00.000000",123.51,123.73,123.31,123.68
"2007-06-19 00:00:00.000000",123.68,123.718,123.32,123.42
"2007-06-20 00:00:00.000000",123.41,123.67,123.1,123.47
"2007-06-21 00:00:00.000000",123.46,123.74,123.44,123.74
"2007-06-22 00:00:00.000000",123.74,124.12,123.69,123.69
"2007-06-25 00:00:00.000000",123.88,123.93,123.31,123.58
"2007-06-26 00:00:00.000000",123.57,123.6,122.79,123.04
"2007-06-27 00:00:00.000000",123.05,123.2,122.23,123.15
"2007-06-28 00:00:00.000000",123.18,123.322,122.81,123.16
"2007-06-29 00:00:00.000000",123.16,123.514,122.95,123.16
"2007-07-02 00:00:00.000000",123.1,123.27,122.1,122.23
"2007-07-03 00:00:00.000000",122.23,122.66,122.14,122.47
"2007-07-04 00:00:00.000000",122.47,122.73,122.233,122.66
"2007-07-05 00:00:00.000000",122.65,123,122.34,122.95
"2007-07-06 00:00:00.000000",122.95,123.52,122.85,123.36
"2007-07-09 00:00:00.000000",123.44,123.66,123.225,123.37
"2007-07-10 00:00:00.000000",123.38,123.44,120.99,121.29
"2007-07-11 00:00:00.000000",121.31,122.5,121.086,122.27
"2007-07-12 00:00:00.000000",122.28,122.54,121.83,122.4
"2007-07-13 00:00:00.000000",122.39,122.58,121.9,121.9
"2007-07-16 00:00:00.000000",122.097,122.18,121.55,121.8
"2007-07-17 00:00:00.000000",121.8,122.4,121.71,122
"2007-07-18 00:00:00.000000",122.01,122.26,121.6,121.9
"2007-07-19 00:00:00.000000",121.91,122.15,121.78,122.109
"2007-07-20 00:00:00.000000",122.12,122.41,121.004,121.27
"2007-07-23 00:00:00.000000",121.34,121.42,120.81,121.05
"2007-07-24 00:00:00.000000",121.07,121.07,119.99,120.11
"2007-07-25 00:00:00.000000",120.22,120.63,119.84,120.46
"2007-07-26 00:00:00.000000",120.44,120.69,118.08,118.46
"2007-07-27 00:00:00.000000",118.48,119.25,118.41,118.96
"2007-07-30 00:00:00.000000",118.33,119.24,118.09,119.15
"2007-07-31 00:00:00.000000",119.15,119.48,118.34,118.42
"2007-08-01 00:00:00.000000",118.44,119.11,117.64,118.98
"2007-08-02 00:00:00.000000",119.01,119.33,118.34,119.14
"2007-08-03 00:00:00.000000",119.14,119.3,117.84,118.04
"2007-08-06 00:00:00.000000",117.57,119.08,117.4,118.82
"2007-08-07 00:00:00.000000",118.805,118.93,118.02,118.8
"2007-08-08 00:00:00.000000",118.79,119.81,118.73,119.69
"2007-08-09 00:00:00.000000",119.68,119.76,118.11,118.29
"2007-08-10 00:00:00.000000",118.276,118.59,117.04,118.51
"2007-08-13 00:00:00.000000",118.36,118.49,117.77,118.21
"2007-08-14 00:00:00.000000",118.19,118.49,117.38,117.42
"2007-08-15 00:00:00.000000",117.43,117.61,116.23,116.32
"2007-08-16 00:00:00.000000",116.33,116.65,112,114.06
"2007-08-17 00:00:00.000000",114.04,114.86,111.8,114.25
"2007-08-20 00:00:00.000000",113.82,115.44,113.66,114.84
"2007-08-21 00:00:00.000000",114.85,115.19,113.98,114.15
"2007-08-22 00:00:00.000000",114.13,115.63,114.12,115.62
"2007-08-23 00:00:00.000000",115.62,117.07,115.6,116.02
"2007-08-24 00:00:00.000000",116.015,116.45,115.53,116.38
"2007-08-27 00:00:00.000000",116.69,116.73,115.39,115.55
"2007-08-28 00:00:00.000000",115.57,115.735,114.12,114.34
"2007-08-29 00:00:00.000000",114.32,116.21,113.9,115.84
"2007-08-30 00:00:00.000000",115.83,116.01,115.23,115.94
"2007-08-31 00:00:00.000000",115.94,116.56,115.53,115.77
"2007-09-03 00:00:00.000000",115.88,116.09,115.65,115.78
"2007-09-04 00:00:00.000000",115.8,116.38,115.33,116.24
"2007-09-05 00:00:00.000000",116.23,116.45,115.02,115.12
"2007-09-06 00:00:00.000000",115.13,115.52,114.81,115.39
"2007-09-07 00:00:00.000000",115.41,115.56,113.15,113.39
"2007-09-11 00:00:00.000000",113.53,114.36,113.4,114.26
"2007-09-12 00:00:00.000000",114.22,114.37,113.78,114.12
"2007-09-13 00:00:00.000000",114.12,115.46,114.12,114.59
"2007-09-14 00:00:00.000000",114.61,115.37,114.4,115.26
"2007-09-17 00:00:00.000000",115.18,115.36,114.65,115.03
"2007-09-18 00:00:00.000000",115.02,116.3,114.78,115.91
"2007-09-19 00:00:00.000000",115.9,116.28,115.7,116.01
"2007-09-20 00:00:00.000000",116,116.01,114.08,114.64
"2007-09-21 00:00:00.000000",114.66,115.827,114.64,115.48
"2007-09-24 00:00:00.000000",115.319,115.33,114.67,114.86
"2007-09-25 00:00:00.000000",114.88,114.95,114.04,114.66
"2007-09-26 00:00:00.000000",114.696,115.706,114.54,115.44
"2007-09-27 00:00:00.000000",115.43,115.84,115.12,115.55
"2007-09-28 00:00:00.000000",115.54,115.595,114.69,114.74
"2007-10-01 00:00:00.000000",114.82,115.981,114.76,115.8
"2007-10-02 00:00:00.000000",115.8,115.97,115.29,115.71
"2007-10-03 00:00:00.000000",115.7,116.77,115.56,116.56
"2007-10-04 00:00:00.000000",116.56,116.75,116.27,116.41
"2007-10-05 00:00:00.000000",116.41,117.115,116.36,116.88
"2007-10-08 00:00:00.000000",116.95,117.57,116.94,117.32
"2007-10-09 00:00:00.000000",117.31,117.44,116.77,117.19
"2007-10-10 00:00:00.000000",117.17,117.52,116.986,117.148
"2007-10-11 00:00:00.000000",117.15,117.76,117,117.37
"2007-10-12 00:00:00.000000",117.34,117.67,117.14,117.59
"2007-10-15 00:00:00.000000",117.57,117.92,117.11,117.32
"2007-10-16 00:00:00.000000",117.32,117.45,116.48,116.94
"2007-10-17 00:00:00.000000",116.955,117.15,116.2,116.49
"2007-10-18 00:00:00.000000",116.49,116.621,115.33,115.46
"2007-10-19 00:00:00.000000",115.46,115.679,114.46,114.56
"2007-10-22 00:00:00.000000",113.71,114.63,113.265,114.442
"2007-10-23 00:00:00.000000",114.43,114.99,114.23,114.86
"2007-10-24 00:00:00.000000",114.86,114.93,113.81,114.18
"2007-10-25 00:00:00.000000",114.16,114.55,113.78,113.963
"2007-10-26 00:00:00.000000",114.01,114.517,113.94,114.21
"2007-10-29 00:00:00.000000",114.2,114.87,114.05,114.7
"2007-10-30 00:00:00.000000",114.699,114.91,114.38,114.78
"2007-10-31 00:00:00.000000",114.75,115.47,114.55,115.39
"2007-11-01 00:00:00.000000",115.4,115.91,114.36,114.46
"2007-11-02 00:00:00.000000",114.48,115.33,114.43,114.72
"2007-11-05 00:00:00.000000",114.57,114.79,114.04,114.3
"2007-11-06 00:00:00.000000",114.31,114.76,114.28,114.71
"2007-11-07 00:00:00.000000",114.7,114.76,112.23,112.61
"2007-11-08 00:00:00.000000",112.66,113.34,112.22,112.71
"2007-11-09 00:00:00.000000",112.71,112.86,110.52,110.66
"2007-11-12 00:00:00.000000",110.62,110.764,109.16,109.62
"2007-11-13 00:00:00.000000",109.65,111.21,109.59,111.14
"2007-11-14 00:00:00.000000",111.1,111.724,110.85,111.27
"2007-11-15 00:00:00.000000",111.27,111.62,110.2,110.48
"2007-11-16 00:00:00.000000",110.46,111.27,109.85,110.98
"2007-11-19 00:00:00.000000",110.84,111.05,109.6,109.77
"2007-11-20 00:00:00.000000",109.73,110.52,109.55,109.72
"2007-11-21 00:00:00.000000",109.72,109.789,108.27,108.35
"2007-11-22 00:00:00.000000",108.32,109.12,108.32,108.49
"2007-11-23 00:00:00.000000",108.48,108.59,107.53,108.12
"2007-11-27 00:00:00.000000",107.42,109.12,107.31,108.8
"2007-11-28 00:00:00.000000",108.815,110.42,108.29,109.96
"2007-11-29 00:00:00.000000",109.96,110.279,109.49,109.76
"2007-11-30 00:00:00.000000",109.76,111.24,109.74,111.76
"2007-12-03 00:00:00.000000",110.92,111.01,110.14,110.44
"2007-12-04 00:00:00.000000",110.48,110.49,109.56,109.86
"2007-12-05 00:00:00.000000",109.854,110.96,109.76,110.91
"2007-12-06 00:00:00.000000",110.86,111.438,110.66,111.36
"2007-12-07 00:00:00.000000",111.36,111.79,111.16,111.66
"2007-12-10 00:00:00.000000",111.59,111.89,111.47,111.79
"2007-12-11 00:00:00.000000",111.79,112.12,110.52,110.88
"2007-12-12 00:00:00.000000",110.86,112.41,110.79,111.99
"2007-12-13 00:00:00.000000",112.004,112.44,111.44,112.31
"2007-12-14 00:00:00.000000",112.3,113.57,112.28,113.26
"2007-12-17 00:00:00.000000",113.35,113.47,112.75,112.85
"2007-12-19 00:00:00.000000",113.3,113.45,112.74,113.29
"2007-12-20 00:00:00.000000",113.28,113.35,112.81,113.16
"2007-12-21 00:00:00.000000",113.17,114.19,112.96,114.05
"2007-12-24 00:00:00.000000",114.11,114.47,114,114.16
"2007-12-25 00:00:00.000000",114.19,114.36,113.95,114.2
"2007-12-26 00:00:00.000000",114.19,114.34,113.95,114.22
"2007-12-27 00:00:00.000000",114.22,114.62,113.57,113.84
"2007-12-28 00:00:00.000000",113.84,113.99,112.26,112.37
"2007-12-31 00:00:00.000000",112.28,112.29,111.32,111.65
"2008-01-01 00:00:00.000000",111.2,111.968,111.2,111.82
"2008-01-02 00:00:00.000000",111.82,111.88,109.23,109.263
"2008-01-03 00:00:00.000000",109.264,109.726,108.25,109.51
"2008-01-04 00:00:00.000000",109.5,109.53,107.99,108.63
"2008-01-07 00:00:00.000000",108.58,109.7,108.58,109.23
"2008-01-08 00:00:00.000000",107.818,107.9,107.27,107.66
"2008-01-09 00:00:00.000000",108.99,110.09,108.84,109.88
"2008-01-10 00:00:00.000000",109.877,110.054,109.13,109.62
"2008-01-11 00:00:00.000000",109.64,109.686,108.68,108.96
"2008-01-14 00:00:00.000000",108.885,108.92,107.37,108.25
"2008-01-15 00:00:00.000000",108.241,108.241,106.6,106.77
"2008-01-16 00:00:00.000000",106.745,107.9,105.93,107.345
"2008-01-17 00:00:00.000000",107.33,107.8,106.39,106.4
"2008-01-18 00:00:00.000000",106.4,107.52,106.4,106.83
"2008-01-21 00:00:00.000000",106.892,106.93,105.63,105.62
"2008-01-22 00:00:00.000000",105.64,107.17,105.64,107.06
"2008-01-23 00:00:00.000000",107.06,107.33,105.04,106.75
"2008-01-24 00:00:00.000000",106.734,107.21,105.95,107.15
"2008-01-25 00:00:00.000000",107.13,107.87,106.61,106.8
"2008-01-28 00:00:00.000000",106.75,107.11,105.99,106.97
"2008-01-29 00:00:00.000000",106.99,107.14,106.42,107.04
"2008-01-30 00:00:00.000000",107.052,107.43,106.03,106.23
"2008-01-31 00:00:00.000000",106.23,106.856,105.73,106.251
"2008-02-01 00:00:00.000000",106.3,106.69,105.79,106.51
"2008-02-04 00:00:00.000000",106.56,107.07,106.55,106.69
"2008-02-05 00:00:00.000000",106.71,107.716,106.42,106.531
"2008-02-06 00:00:00.000000",106.52,106.77,106.19,106.38
"2008-02-07 00:00:00.000000",106.38,107.8,105.94,107.31
"2008-02-08 00:00:00.000000",107.74,107.74,107.74,107.74
"2008-02-11 00:00:00.000000",107.46,107.46,106.37,106.83
"2008-02-12 00:00:00.000000",106.86,107.5,106.79,107.34
"2008-02-13 00:00:00.000000",107.34,108.35,106.98,108.282
"2008-02-14 00:00:00.000000",108.26,108.56,107.71,107.79
"2008-02-15 00:00:00.000000",107.79,108.295,107.3,107.8
"2008-02-18 00:00:00.000000",107.8,108.28,107.76,108.16
"2008-02-19 00:00:00.000000",108.16,108.28,107.24,107.92
"2008-02-20 00:00:00.000000",107.93,108.33,107.48,108.05
"2008-02-21 00:00:00.000000",108.05,108.3,107.14,107.41
"2008-02-22 00:00:00.000000",107.4,107.53,106.76,107.19
"2008-02-25 00:00:00.000000",107.31,108.19,107.22,108.03
"2008-02-26 00:00:00.000000",108.043,108.1,107.14,107.35
"2008-02-27 00:00:00.000000",107.36,107.37,106.05,106.37
"2008-02-28 00:00:00.000000",106.39,106.6,104.76,104.95
"2008-02-29 00:00:00.000000",104.97,104.99,103.62,103.77
"2008-03-03 00:00:00.000000",103.04,103.632,102.62,103.52
"2008-03-04 00:00:00.000000",103.528,103.542,102.64,103.37
"2008-03-05 00:00:00.000000",103.4,104.16,103.31,103.91
"2008-03-06 00:00:00.000000",103.91,103.98,102.48,102.58
"2008-03-07 00:00:00.000000",102.59,103.21,101.57,102.7
"2008-03-10 00:00:00.000000",102.29,102.43,101.44,101.42
"2008-03-11 00:00:00.000000",101.43,103.55,101.42,103.27
"2008-03-12 00:00:00.000000",103.27,103.31,101.125,101.48
"2008-03-13 00:00:00.000000",101.5,101.67,99.91,100.68
"2008-03-14 00:00:00.000000",100.7,101.09,98.89,99.03
"2008-03-17 00:00:00.000000",98.14,98.16,95.84,97.1
"2008-03-18 00:00:00.000000",97.07,100.43,96.9,99.82
"2008-03-19 00:00:00.000000",99.76,100.05,97.8,98.62
"2008-03-20 00:00:00.000000",98.65,100.165,98.49,99.38
"2008-03-21 00:00:00.000000",99.38,99.725,99.29,99.57
"2008-03-24 00:00:00.000000",99.61,100.88,99.59,100.74
"2008-03-25 00:00:00.000000",100.72,100.995,99.647,100.08
"2008-03-26 00:00:00.000000",100.062,100.29,98.8,99.16
"2008-03-27 00:00:00.000000",99.14,100.1,98.58,99.53
"2008-03-28 00:00:00.000000",99.55,100.32,99.09,99.12
"2008-03-31 00:00:00.000000",98.94,100.1,98.94,99.85
"2008-04-02 00:00:00.000000",101.66,102.8,101.56,102.29
"2008-04-03 00:00:00.000000",102.3,102.93,102.1,102.29
"2008-04-04 00:00:00.000000",102.284,102.65,101.43,101.52
"2008-04-07 00:00:00.000000",101.61,102.8,101.56,102.44
"2008-04-08 00:00:00.000000",107.51,108.28,107.44,108.18
"2008-04-09 00:00:00.000000",102.78,102.8,101.49,101.822
"2008-04-10 00:00:00.000000",101.82,102.1,100.08,102.06
"2008-04-11 00:00:00.000000",102.1,102.212,100.66,100.95
"2008-04-14 00:00:00.000000",101.25,101.44,100.33,101.16
"2008-04-15 00:00:00.000000",101.15,101.91,100.8,101.82
"2008-04-16 00:00:00.000000",101.82,101.87,100.83,101.8
"2008-04-17 00:00:00.000000",101.825,102.7,101.71,102.48
"2008-04-18 00:00:00.000000",102.45,104.61,102.28,103.75
"2008-04-21 00:00:00.000000",104,104.04,103.03,103.303
"2008-04-22 00:00:00.000000",103.32,103.48,102.679,102.87
"2008-04-23 00:00:00.000000",102.88,103.74,102.8,103.452
"2008-04-24 00:00:00.000000",103.46,104.502,103.31,104.247
"2008-04-25 00:00:00.000000",104.24,104.81,103.92,104.4
"2008-04-28 00:00:00.000000",104.44,104.78,104.06,104.21
"2008-04-29 00:00:00.000000",104.2,104.348,103.23,104
"2008-04-30 00:00:00.000000",104.002,104.76,103.71,103.943
"2008-05-02 00:00:00.000000",104.4,105.63,104.33,105.3
"2008-05-05 00:00:00.000000",105.3,105.58,104.74,104.91
"2008-05-06 00:00:00.000000",104.92,105.076,104.03,104.684
"2008-05-07 00:00:00.000000",104.722,105.55,104.6,104.779
"2008-05-08 00:00:00.000000",108.17,108.41,107.65,108.27
"2008-05-09 00:00:00.000000",103.89,103.92,102.618,102.8
"2008-05-12 00:00:00.000000",102.89,104.01,102.58,103.77
"2008-05-13 00:00:00.000000",103.77,104.9,103.431,104.62
"2008-05-14 00:00:00.000000",104.643,105.43,104.57,105.05
"2008-05-15 00:00:00.000000",105.06,105.29,104.46,104.8
"2008-05-16 00:00:00.000000",104.79,105.07,103.59,104.02
"2008-05-19 00:00:00.000000",104.122,104.67,103.65,104.391
"2008-05-20 00:00:00.000000",104.38,104.465,103.48,103.57
"2008-05-21 00:00:00.000000",103.571,103.663,102.96,103.04
"2008-05-22 00:00:00.000000",103.062,104.37,102.73,104.04
"2008-05-23 00:00:00.000000",104,104.21,103.07,103.3
"2008-05-26 00:00:00.000000",103.35,103.48,103.13,103.34
"2008-05-27 00:00:00.000000",103.35,104.32,103.25,104.191
"2008-05-28 00:00:00.000000",104.18,105.26,103.9,104.65
"2008-05-29 00:00:00.000000",104.66,105.85,104.6,105.49
"2008-05-30 00:00:00.000000",105.49,105.723,105.25,105.5
"2008-06-02 00:00:00.000000",105.4,105.51,104.11,104.48
"2008-06-03 00:00:00.000000",104.46,105.513,103.91,105.13
"2008-06-04 00:00:00.000000",105.12,105.32,104.549,105.24
"2008-06-05 00:00:00.000000",105.207,106.361,105.18,105.92
"2008-06-06 00:00:00.000000",105.93,106.27,104.85,104.9
"2008-06-09 00:00:00.000000",104.61,106.35,104.61,106.32
"2008-06-10 00:00:00.000000",106.33,107.44,106.21,107.34
"2008-06-11 00:00:00.000000",107.34,107.731,106.58,106.96
"2008-06-12 00:00:00.000000",106.96,108.06,106.79,107.8
"2008-06-13 00:00:00.000000",107.821,108.36,107.65,108.15
"2008-06-16 00:00:00.000000",108.22,108.57,107.91,108.14
"2008-06-17 00:00:00.000000",108.15,108.352,107.62,107.97
"2008-06-18 00:00:00.000000",107.947,108.381,107.71,107.82
"2008-06-19 00:00:00.000000",107.82,108.05,107.45,107.92
"2008-06-20 00:00:00.000000",107.91,108.04,107.14,107.31
"2008-06-23 00:00:00.000000",107.433,108.02,107.16,107.83
"2008-06-24 00:00:00.000000",107.83,108.17,107.37,107.78
"2008-06-25 00:00:00.000000",107.77,108.32,107.63,107.8
"2008-06-26 00:00:00.000000",107.801,108.165,106.62,106.947
"2008-06-27 00:00:00.000000",106.947,107.16,105.862,106.12
"2008-06-30 00:00:00.000000",106.26,106.43,105.03,106.12
"2008-07-02 00:00:00.000000",106.021,106.749,105.79,105.94
"2008-07-03 00:00:00.000000",105.94,106.893,105.82,106.74
"2008-07-04 00:00:00.000000",106.73,106.85,106.59,106.81
"2008-07-07 00:00:00.000000",106.75,107.726,106.65,107.16
"2008-07-08 00:00:00.000000",109.61,109.69,109.1,109.41
"2008-07-09 00:00:00.000000",107.427,107.62,106.69,106.871
"2008-07-10 00:00:00.000000",106.84,107.34,106.705,107.066
"2008-07-11 00:00:00.000000",107.071,107.28,105.718,106.21
"2008-07-14 00:00:00.000000",106.42,106.79,106.047,106.22
"2008-07-15 00:00:00.000000",106.23,106.23,104.174,104.81
"2008-07-16 00:00:00.000000",104.82,105.27,103.8,105.18
"2008-07-17 00:00:00.000000",105.16,106.97,104.769,106.228
"2008-07-18 00:00:00.000000",106.22,106.99,105.978,106.95
"2008-07-21 00:00:00.000000",106.93,107.11,106.37,106.496
"2008-07-22 00:00:00.000000",106.5,107.37,106.074,107.23
"2008-07-23 00:00:00.000000",107.22,107.97,107.15,107.89
"2008-07-24 00:00:00.000000",107.9,107.941,107.17,107.38
"2008-07-25 00:00:00.000000",107.4,107.93,106.589,107.85
"2008-07-28 00:00:00.000000",107.824,108.01,107.346,107.46
"2008-07-29 00:00:00.000000",107.46,108.24,107.29,108.08
"2008-07-30 00:00:00.000000",108.09,108.31,107.72,108.15
"2008-07-31 00:00:00.000000",108.14,108.36,107.6,107.81
"2008-08-08 00:00:00.000000",109.42,110.362,109.28,110.17
"2008-08-26 00:00:00.000000",109.88,109.91,109.21,109.61
"2008-08-27 00:00:00.000000",109.613,109.88,108.69,109.54
